,path,prediction
1052,D:/CS4243_miniproj/captcha_img/test\pee1017g-0.png,pwwwhwww
1053,D:/CS4243_miniproj/captcha_img/test\j106yr9-0.png,mmww6www
1054,D:/CS4243_miniproj/captcha_img/test\mpf8iasl-0.png,wmwmpwww
1055,D:/CS4243_miniproj/captcha_img/test\0iqk95h-0.png,wwwuwm7
1056,D:/CS4243_miniproj/captcha_img/test\cnr0n-0.png,pmwwww7wmw
1057,D:/CS4243_miniproj/captcha_img/test\lweba0d0-0.png,wwwmww6wwm
1058,D:/CS4243_miniproj/captcha_img/test\angpr-0.png,wwpww
1059,D:/CS4243_miniproj/captcha_img/test\cezc6r9-0.png,wwuw8ww
1060,D:/CS4243_miniproj/captcha_img/test\g50tnn-0.png,w7wwpw
1061,D:/CS4243_miniproj/captcha_img/test\i6i6e-0.png,mwww4
1062,D:/CS4243_miniproj/captcha_img/test\stcnwr1u-0.png,43opwww
1063,D:/CS4243_miniproj/captcha_img/test\rafw-0.png,wwww
1064,D:/CS4243_miniproj/captcha_img/test\rr38fbsy-0.png,pmwwpww7
1065,D:/CS4243_miniproj/captcha_img/test\5bv9m-0.png,mwpww
1066,D:/CS4243_miniproj/captcha_img/test\hl79-0.png,pw6m
1067,D:/CS4243_miniproj/captcha_img/test\91v56clg-0.png,pwmwwpwo
1068,D:/CS4243_miniproj/captcha_img/test\eaqhlka4-0.png,pwwwwwhm
1069,D:/CS4243_miniproj/captcha_img/test\emvs-0.png,wmpw
1070,D:/CS4243_miniproj/captcha_img/test\rmlu-0.png,wmwm
1071,D:/CS4243_miniproj/captcha_img/test\thhonbv-0.png,wwwmmwp
1072,D:/CS4243_miniproj/captcha_img/test\ssfq-0.png,womp
1073,D:/CS4243_miniproj/captcha_img/test\i2ximgo-0.png,wowwwpw
1074,D:/CS4243_miniproj/captcha_img/test\6nez-0.png,wwww
1075,D:/CS4243_miniproj/captcha_img/test\jkk4q-0.png,w6wmww
1076,D:/CS4243_miniproj/captcha_img/test\qkott5f-0.png,wwwnwhwwww
1077,D:/CS4243_miniproj/captcha_img/test\fd1cwfhl-0.png,wwpmwwpww
1078,D:/CS4243_miniproj/captcha_img/test\5z9sa-0.png,wwwwn
1079,D:/CS4243_miniproj/captcha_img/test\jlahg07-0.png,wwwwwwpw
1080,D:/CS4243_miniproj/captcha_img/test\3eo06-0.png,wwmm
1081,D:/CS4243_miniproj/captcha_img/test\kaq2m3-0.png,wmwwww3wwmwpwwww
1082,D:/CS4243_miniproj/captcha_img/test\vbj0ok-0.png,wmwwww
1083,D:/CS4243_miniproj/captcha_img/test\uow8r-0.png,wpwwm
1084,D:/CS4243_miniproj/captcha_img/test\09popm-0.png,wwmwuw
1085,D:/CS4243_miniproj/captcha_img/test\j6g1a0gw-0.png,pwmpwwwp
1086,D:/CS4243_miniproj/captcha_img/test\ojfqa585-0.png,hwuwwwrw
1087,D:/CS4243_miniproj/captcha_img/test\v932erc-0.png,wwmwhmw
1088,D:/CS4243_miniproj/captcha_img/test\xxboh2p-0.png,m7how7w
1089,D:/CS4243_miniproj/captcha_img/test\ofb9-0.png,owmw
1090,D:/CS4243_miniproj/captcha_img/test\aogwhj3y-0.png,wm7mww7w
1091,D:/CS4243_miniproj/captcha_img/test\07oj-0.png,wwww
1092,D:/CS4243_miniproj/captcha_img/test\dzjzg-0.png,wwwwww3w
1093,D:/CS4243_miniproj/captcha_img/test\qtdwom-0.png,wwwwwwp
1094,D:/CS4243_miniproj/captcha_img/test\5z4z-0.png,wwww
1095,D:/CS4243_miniproj/captcha_img/test\n1n1-0.png,wwmw
1096,D:/CS4243_miniproj/captcha_img/test\gzwi3-0.png,wwwww
1097,D:/CS4243_miniproj/captcha_img/test\ldjy-0.png,wmww
1098,D:/CS4243_miniproj/captcha_img/test\5rnv1ah1-0.png,pwpwpwwmw
1099,D:/CS4243_miniproj/captcha_img/test\2d76-0.png,wnwp
1100,D:/CS4243_miniproj/captcha_img/test\9pzd05-0.png,muppww
1101,D:/CS4243_miniproj/captcha_img/test\4ofpfnr-0.png,wwwwuwww
1102,D:/CS4243_miniproj/captcha_img/test\o8y4m-0.png,pwwp
1103,D:/CS4243_miniproj/captcha_img/test\lsapv-0.png,wpwwmh
1104,D:/CS4243_miniproj/captcha_img/test\mc01-0.png,wu
1105,D:/CS4243_miniproj/captcha_img/test\kdpb-0.png,wwmwwwpuww6mhhp
1106,D:/CS4243_miniproj/captcha_img/test\lma875y-0.png,wmwwwww
1107,D:/CS4243_miniproj/captcha_img/test\ta77ta-0.png,wwwwww
1108,D:/CS4243_miniproj/captcha_img/test\lbgz0ns-0.png,wpwmwmp
1109,D:/CS4243_miniproj/captcha_img/test\hc0ulqk-0.png,www
1110,D:/CS4243_miniproj/captcha_img/test\wv2lkwna-0.png,wwwuwuwww
1111,D:/CS4243_miniproj/captcha_img/test\a3am-0.png,7ww7
1112,D:/CS4243_miniproj/captcha_img/test\x6g6ybr-0.png,pww7wwmp
1113,D:/CS4243_miniproj/captcha_img/test\u2fa-0.png,wwwww
1114,D:/CS4243_miniproj/captcha_img/test\95ticg-0.png,pmpww7w
1115,D:/CS4243_miniproj/captcha_img/test\5g3zxw6n-0.png,7iuwwwhm
1116,D:/CS4243_miniproj/captcha_img/test\m1six-0.png,owwww
1117,D:/CS4243_miniproj/captcha_img/test\wqtt-0.png,www6
1118,D:/CS4243_miniproj/captcha_img/test\tczbu-0.png,wwwwu
1119,D:/CS4243_miniproj/captcha_img/test\z2cl9-0.png,w77mw
1120,D:/CS4243_miniproj/captcha_img/test\c9azl-0.png,pp7pw
1121,D:/CS4243_miniproj/captcha_img/test\qkcc0kg0-0.png,wwwwwwww
1122,D:/CS4243_miniproj/captcha_img/test\4bvb5-0.png,pwwww
1123,D:/CS4243_miniproj/captcha_img/test\bs8pvh-0.png,6wwwww
1124,D:/CS4243_miniproj/captcha_img/test\c8lipq3q-0.png,wmw7wwmm
1125,D:/CS4243_miniproj/captcha_img/test\i5aa1-0.png,6wwwuw
1126,D:/CS4243_miniproj/captcha_img/test\ffeuj49-0.png,7wwwwmmmwm
1127,D:/CS4243_miniproj/captcha_img/test\9abo-0.png,78pp
1128,D:/CS4243_miniproj/captcha_img/test\n5iq-0.png,wmwmpw
1129,D:/CS4243_miniproj/captcha_img/test\8z5y-0.png,ppww
1130,D:/CS4243_miniproj/captcha_img/test\y1fto45-0.png,wwwwuwh
1131,D:/CS4243_miniproj/captcha_img/test\p7qjg-0.png,mmpww
1132,D:/CS4243_miniproj/captcha_img/test\20ka8wmo-0.png,hwm8wuio
1133,D:/CS4243_miniproj/captcha_img/test\mlqf-0.png,pwww
1134,D:/CS4243_miniproj/captcha_img/test\2y43vf-0.png,kwwwwm
1135,D:/CS4243_miniproj/captcha_img/test\vlsqa-0.png,wwmww
1136,D:/CS4243_miniproj/captcha_img/test\ag2hnuw4-0.png,pwwwpwmm
1137,D:/CS4243_miniproj/captcha_img/test\rctny-0.png,wwwmw
1138,D:/CS4243_miniproj/captcha_img/test\ajej-0.png,wmuw
1139,D:/CS4243_miniproj/captcha_img/test\1ulul-0.png,whwww
1140,D:/CS4243_miniproj/captcha_img/test\i7hqc7-0.png,mwwwpww
1141,D:/CS4243_miniproj/captcha_img/test\fdb0-0.png,uwmw
1142,D:/CS4243_miniproj/captcha_img/test\0mgnhi-0.png,mww7fmw
1143,D:/CS4243_miniproj/captcha_img/test\0fa6qtkn-0.png,pwwmmwww
1144,D:/CS4243_miniproj/captcha_img/test\zswopu-0.png,wmmwww
1145,D:/CS4243_miniproj/captcha_img/test\4d6ddrc-0.png,mmmw7ww
1146,D:/CS4243_miniproj/captcha_img/test\nkyzsr-0.png,wm6wmm
1147,D:/CS4243_miniproj/captcha_img/test\7qz0lfx-0.png,wwwwwww
1148,D:/CS4243_miniproj/captcha_img/test\0ilhsr2t-0.png,w7wwwwpww
1149,D:/CS4243_miniproj/captcha_img/test\57mwra-0.png,wwmwmw
1150,D:/CS4243_miniproj/captcha_img/test\5umc-0.png,pmuw
1151,D:/CS4243_miniproj/captcha_img/test\u4b0-0.png,wwmw
1152,D:/CS4243_miniproj/captcha_img/test\txjoqodg-0.png,wwwpww4ww
1153,D:/CS4243_miniproj/captcha_img/test\o8aag-0.png,wwpwww
1154,D:/CS4243_miniproj/captcha_img/test\jxm8lv-0.png,hpwmwwm
1155,D:/CS4243_miniproj/captcha_img/test\hcwgu-0.png,wwmmw
1156,D:/CS4243_miniproj/captcha_img/test\dstb9ae-0.png,wmwmmwp
1157,D:/CS4243_miniproj/captcha_img/test\urdsvx4-0.png,wwmpwww
1158,D:/CS4243_miniproj/captcha_img/test\wpj2o-0.png,wkwww
1159,D:/CS4243_miniproj/captcha_img/test\pojl6z-0.png,pwwnmpw
1160,D:/CS4243_miniproj/captcha_img/test\5u24m-0.png,wmwm7
1161,D:/CS4243_miniproj/captcha_img/test\z3e7z0-0.png,wwwwww
1162,D:/CS4243_miniproj/captcha_img/test\8jhd43-0.png,powwmmw
1163,D:/CS4243_miniproj/captcha_img/test\08nxd77-0.png,mwwmwww
1164,D:/CS4243_miniproj/captcha_img/test\6uc8lxm-0.png,hwwwwwm
1165,D:/CS4243_miniproj/captcha_img/test\xmur-0.png,ww
1166,D:/CS4243_miniproj/captcha_img/test\abkn-0.png,pwww
1167,D:/CS4243_miniproj/captcha_img/test\qejnaq-0.png,mwmwwpww
1168,D:/CS4243_miniproj/captcha_img/test\cukg-0.png,wwwm
1169,D:/CS4243_miniproj/captcha_img/test\kqrl-0.png,mwmw
1170,D:/CS4243_miniproj/captcha_img/test\qh5udu-0.png,wwwwwn
1171,D:/CS4243_miniproj/captcha_img/test\9roi-0.png,wwpmm
1172,D:/CS4243_miniproj/captcha_img/test\w3dn-0.png,mwww
1173,D:/CS4243_miniproj/captcha_img/test\ctwvndf2-0.png,owwwwwww
1174,D:/CS4243_miniproj/captcha_img/test\2sp9gvbi-0.png,pwpwwmmw
1175,D:/CS4243_miniproj/captcha_img/test\uobiz-0.png,wpwww
1176,D:/CS4243_miniproj/captcha_img/test\hqo6slvr-0.png,wmwopmwu
1177,D:/CS4243_miniproj/captcha_img/test\uj33lkgd-0.png,wppw7pwm
1178,D:/CS4243_miniproj/captcha_img/test\rrlkt-0.png,ppwww
1179,D:/CS4243_miniproj/captcha_img/test\8dz3-0.png,wxum
1180,D:/CS4243_miniproj/captcha_img/test\sh2wjt-0.png,wwwwhwuw
1181,D:/CS4243_miniproj/captcha_img/test\j75a0u-0.png,mwmum7
1182,D:/CS4243_miniproj/captcha_img/test\xjtj3l0-0.png,wwmmwwwww
1183,D:/CS4243_miniproj/captcha_img/test\k5lutd-0.png,wmfwmm
1184,D:/CS4243_miniproj/captcha_img/test\0v4o0p-0.png,w7wwww
1185,D:/CS4243_miniproj/captcha_img/test\ys0167-0.png,upwmmo
1186,D:/CS4243_miniproj/captcha_img/test\c8egw6f-0.png,4wpwhwwwwpwmwpww
1187,D:/CS4243_miniproj/captcha_img/test\ibz7-0.png,poww
1188,D:/CS4243_miniproj/captcha_img/test\kt6v-0.png,wowp
1189,D:/CS4243_miniproj/captcha_img/test\zeivut8-0.png,wmwiwpm
1190,D:/CS4243_miniproj/captcha_img/test\ml14a-0.png,mwwwmww
1191,D:/CS4243_miniproj/captcha_img/test\4hty698-0.png,woww7ppw
1192,D:/CS4243_miniproj/captcha_img/test\kxahpbpi-0.png,w7wmw7wwp
1193,D:/CS4243_miniproj/captcha_img/test\i23xg1a8-0.png,wmwwww0w
1194,D:/CS4243_miniproj/captcha_img/test\9ky868f-0.png,wwwmoww
1195,D:/CS4243_miniproj/captcha_img/test\wzo7j-0.png,wpmwww
1196,D:/CS4243_miniproj/captcha_img/test\5lqfxb-0.png,wwwwwww
1197,D:/CS4243_miniproj/captcha_img/test\4otur3lm-0.png,pmwpmwww
1198,D:/CS4243_miniproj/captcha_img/test\evk9e1aa-0.png,pmwwpwww7w
1199,D:/CS4243_miniproj/captcha_img/test\ja35h8-0.png,hwpww7m
1200,D:/CS4243_miniproj/captcha_img/test\lzjyzk9n-0.png,mwpwwwowwww
1201,D:/CS4243_miniproj/captcha_img/test\cwwtxxdn-0.png,pwpmw7mw
1202,D:/CS4243_miniproj/captcha_img/test\vyw3-0.png,pwmm
1203,D:/CS4243_miniproj/captcha_img/test\52cr-0.png,uwww
1204,D:/CS4243_miniproj/captcha_img/test\ne0kvc-0.png,7wmwww
1205,D:/CS4243_miniproj/captcha_img/test\p43o3hs-0.png,wwwwhpw
1206,D:/CS4243_miniproj/captcha_img/test\tgdt-0.png,c7ww
1207,D:/CS4243_miniproj/captcha_img/test\ilw0sni-0.png,wwwcw4u
1208,D:/CS4243_miniproj/captcha_img/test\71uitis-0.png,wwwwwwp
1209,D:/CS4243_miniproj/captcha_img/test\2cteaog-0.png,wwwpwmw
1210,D:/CS4243_miniproj/captcha_img/test\trejedm-0.png,wwwppwww
1211,D:/CS4243_miniproj/captcha_img/test\cc8am3d-0.png,7wwwpmw
1212,D:/CS4243_miniproj/captcha_img/test\5xdkm-0.png,wwwow
1213,D:/CS4243_miniproj/captcha_img/test\ioyvyf86-0.png,wwp7wwpw
1214,D:/CS4243_miniproj/captcha_img/test\tdzde-0.png,whwpw
1215,D:/CS4243_miniproj/captcha_img/test\3psc-0.png,ww67
1216,D:/CS4243_miniproj/captcha_img/test\nle3tm-0.png,wwwwwwmw
1217,D:/CS4243_miniproj/captcha_img/test\5mi1hb-0.png,wwwwwmw
1218,D:/CS4243_miniproj/captcha_img/test\2tyw3-0.png,wpww
1219,D:/CS4243_miniproj/captcha_img/test\h4titb0-0.png,wowwpwmm
1220,D:/CS4243_miniproj/captcha_img/test\up14719-0.png,hpwwwwp
1221,D:/CS4243_miniproj/captcha_img/test\dkpffz3i-0.png,mwmowwwwwm
1222,D:/CS4243_miniproj/captcha_img/test\cnm7d0b-0.png,w7owwp7
1223,D:/CS4243_miniproj/captcha_img/test\frg4r-0.png,wwwup
1224,D:/CS4243_miniproj/captcha_img/test\asdrpxpf-0.png,wwww5mww
1225,D:/CS4243_miniproj/captcha_img/test\vuei18-0.png,7mwwwww
1226,D:/CS4243_miniproj/captcha_img/test\2c5ol-0.png,67w7w
1227,D:/CS4243_miniproj/captcha_img/test\0n5546-0.png,wwwmwp
1228,D:/CS4243_miniproj/captcha_img/test\y95u-0.png,wwwum
1229,D:/CS4243_miniproj/captcha_img/test\ufgngs-0.png,mwmwmw
1230,D:/CS4243_miniproj/captcha_img/test\4y8s0ox-0.png,umwwhww
1231,D:/CS4243_miniproj/captcha_img/test\ncawwh-0.png,mwwwww
1232,D:/CS4243_miniproj/captcha_img/test\5rc37-0.png,mup
1233,D:/CS4243_miniproj/captcha_img/test\3ii4-0.png,wwwwwwupww
1234,D:/CS4243_miniproj/captcha_img/test\thy7-0.png,wwwww
1235,D:/CS4243_miniproj/captcha_img/test\cd7zah-0.png,w7wwmp
1236,D:/CS4243_miniproj/captcha_img/test\8f37hk9-0.png,uwwwwp7
1237,D:/CS4243_miniproj/captcha_img/test\exz3zi-0.png,wwup6p
1238,D:/CS4243_miniproj/captcha_img/test\whgainm-0.png,wwpwwfp
1239,D:/CS4243_miniproj/captcha_img/test\e9gjyd61-0.png,wwumwpwu
1240,D:/CS4243_miniproj/captcha_img/test\61mxp8b-0.png,mwuwwwp
1241,D:/CS4243_miniproj/captcha_img/test\f48b3-0.png,wwwww
1242,D:/CS4243_miniproj/captcha_img/test\w867z-0.png,wwwww
1243,D:/CS4243_miniproj/captcha_img/test\9w2kf6-0.png,wmwpmp
1244,D:/CS4243_miniproj/captcha_img/test\hynvxdz-0.png,7www7ww3wwwwwwwu
1245,D:/CS4243_miniproj/captcha_img/test\2k1xlp-0.png,wuwm7w
1246,D:/CS4243_miniproj/captcha_img/test\lhmd-0.png,wmww
1247,D:/CS4243_miniproj/captcha_img/test\6p9kg-0.png,wwwww
1248,D:/CS4243_miniproj/captcha_img/test\rb8lfn-0.png,wwwmww
1249,D:/CS4243_miniproj/captcha_img/test\5qzyntfq-0.png,wpwpwwww
1250,D:/CS4243_miniproj/captcha_img/test\8fhvr-0.png,wwmww
1251,D:/CS4243_miniproj/captcha_img/test\nq4a7mvu-0.png,uwwwmpmw
1252,D:/CS4243_miniproj/captcha_img/test\jm0ed-0.png,wopwww
1253,D:/CS4243_miniproj/captcha_img/test\6nizx-0.png,www3ww
1254,D:/CS4243_miniproj/captcha_img/test\tnrn3o2p-0.png,p7wwwpww
1255,D:/CS4243_miniproj/captcha_img/test\jrofo1b-0.png,mwnwwwpm
1256,D:/CS4243_miniproj/captcha_img/test\v74se-0.png,pwwmw
1257,D:/CS4243_miniproj/captcha_img/test\ydrtvf9-0.png,pwpwmwm
1258,D:/CS4243_miniproj/captcha_img/test\w2s9-0.png,phwm
1259,D:/CS4243_miniproj/captcha_img/test\dp8vc-0.png,wwwww
1260,D:/CS4243_miniproj/captcha_img/test\z9b8bq0y-0.png,pwwwwwww
1261,D:/CS4243_miniproj/captcha_img/test\sgwdjb-0.png,wwpwww
1262,D:/CS4243_miniproj/captcha_img/test\4hjvpr-0.png,wwwuwww
1263,D:/CS4243_miniproj/captcha_img/test\5gz2f-0.png,wwuwpp
1264,D:/CS4243_miniproj/captcha_img/test\2njlt4-0.png,wwwwwww
1265,D:/CS4243_miniproj/captcha_img/test\3ov5w-0.png,wwwuw
1266,D:/CS4243_miniproj/captcha_img/test\p8b2vg-0.png,pwmwwww
1267,D:/CS4243_miniproj/captcha_img/test\d0ughk-0.png,7wwwww
1268,D:/CS4243_miniproj/captcha_img/test\95pcp5d-0.png,wwhwwwowhww
1269,D:/CS4243_miniproj/captcha_img/test\t7l7ebx-0.png,mwwwwww
1270,D:/CS4243_miniproj/captcha_img/test\iwbeu-0.png,wwmjw
1271,D:/CS4243_miniproj/captcha_img/test\dlu4-0.png,mwww
1272,D:/CS4243_miniproj/captcha_img/test\2mvjsa-0.png,wwwwmw
1273,D:/CS4243_miniproj/captcha_img/test\ap7v1co5-0.png,wmwwpwww
1274,D:/CS4243_miniproj/captcha_img/test\uk7b-0.png,kwmm
1275,D:/CS4243_miniproj/captcha_img/test\euup-0.png,pmwp
1276,D:/CS4243_miniproj/captcha_img/test\e6n2vwe-0.png,wwwwwpw
1277,D:/CS4243_miniproj/captcha_img/test\zbbm-0.png,wupwww
1278,D:/CS4243_miniproj/captcha_img/test\qg8rj-0.png,mwwwm
1279,D:/CS4243_miniproj/captcha_img/test\yjzvdy-0.png,wmww7uu
1280,D:/CS4243_miniproj/captcha_img/test\rv3io-0.png,wmwmpw
1281,D:/CS4243_miniproj/captcha_img/test\aj0w0o-0.png,pwwwwp
1282,D:/CS4243_miniproj/captcha_img/test\iq1t40-0.png,mwwwww
1283,D:/CS4243_miniproj/captcha_img/test\6ezy-0.png,wwmp
1284,D:/CS4243_miniproj/captcha_img/test\uqvtzje-0.png,7wwwumw
1285,D:/CS4243_miniproj/captcha_img/test\ismzq-0.png,wwmww
1286,D:/CS4243_miniproj/captcha_img/test\n3ke-0.png,www7
1287,D:/CS4243_miniproj/captcha_img/test\cvlz-0.png,wwwm
1288,D:/CS4243_miniproj/captcha_img/test\9uvr0ib-0.png,wmwwwww
1289,D:/CS4243_miniproj/captcha_img/test\6887qv-0.png,wpwwww
1290,D:/CS4243_miniproj/captcha_img/test\9d6a-0.png,pmwm
1291,D:/CS4243_miniproj/captcha_img/test\pfwg-0.png,wwww
1292,D:/CS4243_miniproj/captcha_img/test\g1zxvopk-0.png,pmhwwmwu
1293,D:/CS4243_miniproj/captcha_img/test\yox16c9-0.png,mwhwmwm
1294,D:/CS4243_miniproj/captcha_img/test\i3jpjs-0.png,wwwwpwwpw
1295,D:/CS4243_miniproj/captcha_img/test\eyk2zn91-0.png,wwwwwwu8
1296,D:/CS4243_miniproj/captcha_img/test\zu5zt-0.png,wpww6
1297,D:/CS4243_miniproj/captcha_img/test\swr16-0.png,wmwmw
1298,D:/CS4243_miniproj/captcha_img/test\81dbfmjt-0.png,wm6wipwmm
1299,D:/CS4243_miniproj/captcha_img/test\br70-0.png,wwmw
1300,D:/CS4243_miniproj/captcha_img/test\ss659hx-0.png,7pwwpww
1301,D:/CS4243_miniproj/captcha_img/test\jey85i-0.png,7wwwww
1302,D:/CS4243_miniproj/captcha_img/test\atwip0-0.png,wwppwwm
1303,D:/CS4243_miniproj/captcha_img/test\l21kptl-0.png,wuwwmww
1304,D:/CS4243_miniproj/captcha_img/test\d6jceo-0.png,wwwwwm
1305,D:/CS4243_miniproj/captcha_img/test\ib7372l-0.png,3wmwwwwm
1306,D:/CS4243_miniproj/captcha_img/test\hvgp-0.png,nwww
1307,D:/CS4243_miniproj/captcha_img/test\30znefk-0.png,hwwwwpu
1308,D:/CS4243_miniproj/captcha_img/test\fnbe5l-0.png,wwwwwp
1309,D:/CS4243_miniproj/captcha_img/test\6u702jo-0.png,mwwpuwo
1310,D:/CS4243_miniproj/captcha_img/test\2gbiw7-0.png,wwwwww
1311,D:/CS4243_miniproj/captcha_img/test\tmefw-0.png,wwwww
1312,D:/CS4243_miniproj/captcha_img/test\2sxkz2vj-0.png,wm5wuwwi
1313,D:/CS4243_miniproj/captcha_img/test\s4o5wq-0.png,wmwpww
1314,D:/CS4243_miniproj/captcha_img/test\7v1pp-0.png,wwwww
1315,D:/CS4243_miniproj/captcha_img/test\nit5q4k5-0.png,wmwwwm
1316,D:/CS4243_miniproj/captcha_img/test\n0droc-0.png,wmwwww
1317,D:/CS4243_miniproj/captcha_img/test\3za8zi-0.png,mwmwwwwu
1318,D:/CS4243_miniproj/captcha_img/test\f9e4h7-0.png,wwwwwpwwpww
1319,D:/CS4243_miniproj/captcha_img/test\1ewq-0.png,uwww
1320,D:/CS4243_miniproj/captcha_img/test\6rqy5-0.png,owwwm
1321,D:/CS4243_miniproj/captcha_img/test\qa8zt2-0.png,wwwuwp
1322,D:/CS4243_miniproj/captcha_img/test\skpcta-0.png,wm4ww7
1323,D:/CS4243_miniproj/captcha_img/test\t4mf679d-0.png,owwwpwmp
1324,D:/CS4243_miniproj/captcha_img/test\5dhl0wds-0.png,wpww76m7
1325,D:/CS4243_miniproj/captcha_img/test\nz0v7-0.png,wuwmw
1326,D:/CS4243_miniproj/captcha_img/test\0rlbarm-0.png,pwmww9w
1327,D:/CS4243_miniproj/captcha_img/test\ih616-0.png,wwwwww
1328,D:/CS4243_miniproj/captcha_img/test\x4qqf-0.png,ww7uw
1329,D:/CS4243_miniproj/captcha_img/test\gczr1sen-0.png,www9wwpw
1330,D:/CS4243_miniproj/captcha_img/test\d7tnt-0.png,wwwww
1331,D:/CS4243_miniproj/captcha_img/test\5z6pplh4-0.png,wwwwowwwwwwpw
1332,D:/CS4243_miniproj/captcha_img/test\mkb7-1.png,wmww7o
1333,D:/CS4243_miniproj/captcha_img/test\vy4gui26-0.png,7wwpwwwww
1334,D:/CS4243_miniproj/captcha_img/test\aup1v-0.png,wwwww
1335,D:/CS4243_miniproj/captcha_img/test\1xut0w4-0.png,wwwwmwm
1336,D:/CS4243_miniproj/captcha_img/test\lcnhjr1-0.png,wpwwwww
1337,D:/CS4243_miniproj/captcha_img/test\z254-0.png,wwpw
1338,D:/CS4243_miniproj/captcha_img/test\4o2pd-0.png,mw4pw
1339,D:/CS4243_miniproj/captcha_img/test\7olxc3k-0.png,umwwwww
1340,D:/CS4243_miniproj/captcha_img/test\cd2h9-0.png,wwwph
1341,D:/CS4243_miniproj/captcha_img/test\gksyty-0.png,mmwwwm
1342,D:/CS4243_miniproj/captcha_img/test\w4tabh-0.png,pwwwmw
1343,D:/CS4243_miniproj/captcha_img/test\29bgk-0.png,wpwpw
1344,D:/CS4243_miniproj/captcha_img/test\icbyn403-0.png,mpwwwwww
1345,D:/CS4243_miniproj/captcha_img/test\2oy2f9-0.png,xwwpww
1346,D:/CS4243_miniproj/captcha_img/test\cwaqxmf-0.png,wwmwwpw
1347,D:/CS4243_miniproj/captcha_img/test\viv1ed3y-0.png,wwwwwwww
1348,D:/CS4243_miniproj/captcha_img/test\ugb5g9aw-0.png,wwwmowww
1349,D:/CS4243_miniproj/captcha_img/test\r00pd-0.png,m7wwh
1350,D:/CS4243_miniproj/captcha_img/test\5hquho-0.png,mmopww
1351,D:/CS4243_miniproj/captcha_img/test\gw3l-0.png,w4ww
1352,D:/CS4243_miniproj/captcha_img/test\9eub-0.png,wwwp
1353,D:/CS4243_miniproj/captcha_img/test\qhcf4-0.png,wppwm
1354,D:/CS4243_miniproj/captcha_img/test\8vlq5ln-0.png,wwpmwum
1355,D:/CS4243_miniproj/captcha_img/test\d1p4-0.png,wwwm
1356,D:/CS4243_miniproj/captcha_img/test\4wqu-0.png,hwww
1357,D:/CS4243_miniproj/captcha_img/test\kp7km1da-0.png,wwwm3wfw
1358,D:/CS4243_miniproj/captcha_img/test\3s10de-0.png,pwwww7
1359,D:/CS4243_miniproj/captcha_img/test\3easf-0.png,wwwm
1360,D:/CS4243_miniproj/captcha_img/test\y3ux06-0.png,pwwpmw
1361,D:/CS4243_miniproj/captcha_img/test\4ox0xwz-0.png,wwwmwww
1362,D:/CS4243_miniproj/captcha_img/test\b4dmm-0.png,0wwip
1363,D:/CS4243_miniproj/captcha_img/test\q7mqc9-0.png,ww0wmw
1364,D:/CS4243_miniproj/captcha_img/test\sklg-0.png,wwmw
1365,D:/CS4243_miniproj/captcha_img/test\odh7p55l-0.png,wwwwpw7ww
1366,D:/CS4243_miniproj/captcha_img/test\wybb-0.png,wpw6
1367,D:/CS4243_miniproj/captcha_img/test\a0vz-0.png,wwww
1368,D:/CS4243_miniproj/captcha_img/test\pszr607-0.png,wwpwwwww
1369,D:/CS4243_miniproj/captcha_img/test\bgrel-0.png,wwwhw
1370,D:/CS4243_miniproj/captcha_img/test\pwq9d-0.png,mmwpw
1371,D:/CS4243_miniproj/captcha_img/test\8a27-0.png,wmww
1372,D:/CS4243_miniproj/captcha_img/test\75jc4s-0.png,wpwpww
1373,D:/CS4243_miniproj/captcha_img/test\nwh7hax4-0.png,wpmwwwpww
1374,D:/CS4243_miniproj/captcha_img/test\h2vr7-0.png,wioww
1375,D:/CS4243_miniproj/captcha_img/test\a7nft-0.png,pwpww
1376,D:/CS4243_miniproj/captcha_img/test\ble2-0.png,wwwww
1377,D:/CS4243_miniproj/captcha_img/test\fmxc-0.png,pwww
1378,D:/CS4243_miniproj/captcha_img/test\c1ja0-0.png,wpuwpw
1379,D:/CS4243_miniproj/captcha_img/test\bwkx-0.png,wpww
1380,D:/CS4243_miniproj/captcha_img/test\vkfr-0.png,wpww
1381,D:/CS4243_miniproj/captcha_img/test\poqcdy-0.png,hmwwwm
1382,D:/CS4243_miniproj/captcha_img/test\haps2-0.png,howww
1383,D:/CS4243_miniproj/captcha_img/test\4o2s-0.png,9wwp
1384,D:/CS4243_miniproj/captcha_img/test\wvefdi-0.png,mw4mwm
1385,D:/CS4243_miniproj/captcha_img/test\t9zn2ll7-0.png,owww3uwwwwwww
1386,D:/CS4243_miniproj/captcha_img/test\kdghy-0.png,mwwwp
1387,D:/CS4243_miniproj/captcha_img/test\jg00cgpr-0.png,mw7wwwwww
1388,D:/CS4243_miniproj/captcha_img/test\r9uns6-0.png,7wwppw
1389,D:/CS4243_miniproj/captcha_img/test\q7u1e9-0.png,7wwppw
1390,D:/CS4243_miniproj/captcha_img/test\jkhr8c-0.png,wwwwpw
1391,D:/CS4243_miniproj/captcha_img/test\e9ho-0.png,mwwm
1392,D:/CS4243_miniproj/captcha_img/test\exig-0.png,wwwpw
1393,D:/CS4243_miniproj/captcha_img/test\fyqrwuqw-0.png,uwwwmpwp
1394,D:/CS4243_miniproj/captcha_img/test\iebwyn-0.png,wowwwup
